取得日,企業,市場,証券コード・ティッカー,企業規模区分,企業関与,企業関与信頼度,テーマ,材料,事業進展スコア,株価反応1日,株価反応5日,株価反応20日,未織り込みギャップ,株価,時価総額,PER,PBR,PSR,EV/EBITDA,EPS,EPS前期,EPS成長率,EPS成長判定,売上,売上前期,売上成長率,営業利益,営業利益前期,営業利益成長率,営業利益率,純利益,純利益前期,純利益率,BPS,ROE,ROIC,営業CF,FCF,現金等,有利子負債,ネットキャッシュ,負債/株主資本,一時要因,配当利回り,配当性向,利益品質,バリュエーション整合性,データ品質,財務取得状態,データ基準日,決算期,指標基準,取得元,整合性チェック,リスク,タイトル,公開日時,URL
2026-09-22,未特定,,,NA,未特定,0.0,AIデータセンター,設備投資 / 特許・技術,34,,,,8.9,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"Fabric.AI Launches Breakthrough MicroLED Interconnect Technology as First Step in Building Next-Generation ""AI Factory"" Infrastructure. Partners with Leading MicroLED Developer Kopin Corporation - Investing News Network",2026-04-28T16:00:00+09:00,https://news.google.com/rss/articles/CBMivwJBVV95cUxNd0RhUUhUNF9BOEhpb3R1M1dmcDBNY3BSb0V6YlIydGotV1FjU3VVSFBWakwzeUxyWnVvcnJWQVFVZm1ocThacDFpNXhpaXl6SnJJU0xNMUZqNDJaQzhnQTY3NkpBX1V6YndDbjZLaThYellsbWZSaVVVSXpPWlhqNEFRa1BnSDdEYjJXUzVoSDAtT2hFWnY4UXQycTJrWWhfbVpUVjhDalFPR0Zmdy0tYW9HR3Vqc05qSWZHbU1GYkctLTlidnZRVlJyOE1sV3BjU2syS2NPWU1rZWlneUo3NWVCUEI2eXVDUEF3SURraGNLLWE0MEt1ZFl0ODZKb0JLNFU5cmNwVFJtbmZpNzVkLWVvSEdMTHdCY3d0WGZPZm1XSXFkTDFRdENnSG1ZaV9Ga2VYZW9wbktFY2ljRFZZ?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,直接候補,0.92,電力・蓄電,テーマ関連,16,6.261249056985307,-2.8606580011333205,-7.6584248440317415,8.8,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,100.0,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,NVIDIA Vera Rubin Ramps Into Full Production to Power Agentic AI Factories Worldwide - NVIDIA Newsroom,2026-05-31T16:00:00+09:00,https://news.google.com/rss/articles/CBMihwFBVV95cUxOUWR0eWJqUTRuR0JSaDYwOWp5b3daNnRJclA5RkdJMWpzbGpWejl2ZW9vUjB4NEN1NURNaWN5cTkzS2hSSXRhLW43X3BfVlJLdzUtb2o5WmI5UExJaXpBeTZSNFFKN093TTdsc3FCZV9PVXpONVlpZG1HVGFFYnZwS0F4VmJseE0?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,量産・生産開始,32,,,,8.4,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,The Critical Bottleneck in CPO Mass Production? It's Testing - TrendForce,2026-04-24T16:00:00+09:00,https://news.google.com/rss/articles/CBMidEFVX3lxTE1VNldUZjRYZlIwYVNlb1RjcGlGcVBmcDdCWGtkVFdVTGdrZ0x0MF9BU0liSE1ETTVJVU9YQUVqWk1yWDBZM1kzOUJrRVBlQVJSTTdGSE9pLXZNVXBtanZsTHJWdHY3ZVUyT0llc244N3Zydl9S?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,光通信,量産・生産開始,32,,,,8.4,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,"Optical Engine Commercialization Breakthrough: POET Technologies Secures $50M Order, Stock Soars; Foxconn's CPO Switches Set for Q3 Mass Production Targeting 10,000 Units - finance.biggo.com",2026-05-14T16:00:00+09:00,https://news.google.com/rss/articles/CBMiYEFVX3lxTFB5OW5OQWdoeVM0dW1PRVR3TEFqclp0ZDN2TTczT1ZIbVJybEY1a2pERUtSRnpnQzVuZUhsTU5sR3JQX2p4Sk1kMVRhRzhRX0xLVGh0WEtiYmNlbnhoNElTQg?oc=5
2026-09-22,Lumentum Holdings Inc.,US,LITE,中型,関与候補,0.74,光通信,テーマ関連,10,-2.910954582918601,-0.359966623502872,0.7243954183023815,8.4,954.489990234375,85617752124.02344,-10.267749464655498,18.210515543996557,28.406686172535977,-12.282183632193991,-92.96,0.37,-25224.324324324323,黒字→赤字転落,3014000000.0,1645000000.0,83.22188449848025,536200000.0,-192200000.0,,17.79031187790312,-6935100000.0,25900000.0,-230.0962176509622,52.41422121896163,-240.02699615823903,11.243604439846786,751400000.0,300100000.0,2738400000.0,1671200000.0,1067200000.0,35.98699369064794,Special Income Charges,,,赤字・要注意,OK,84.2,OK,2026-09-22,2026-06-30,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:赤字・要注意,Who Owns the Optical Layer? Lumentum’s Race to Control AI Interconnects - semivision,2026-04-12T16:00:00+09:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPQVROeE9Fb2x3WG1HelBwYTh3ZEFVcEVPcnNvbmJzeHNIRlVJUzk2eHdDSUFIX3dpNmhsazNSTGNQV1VfMWlBT2NQYy1nN3Q0dUVQVi1tX1JiZEFVZnJYblZveXZCcXY3R015Z3Fwc2MtbFd5S25NWDRxdDM3WUp2ZmJPYw?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"NVIDIA Compute Architecture Paves the Way for Scale-Up Optical Interconnects; CPO Penetration in AI Data Centers Expected to Rise Steadily, Says TrendForce - TrendForce",2026-03-11T16:00:00+09:00,https://news.google.com/rss/articles/CBMicEFVX3lxTE9NXzBDVFNBdm5fMFRoT0dHQWtoMnp6ZksyR2hxRlhDb2NKRGVuNUJjclVDZUczOTZ3Z1dKV2dmT2ota1BVckh4eGhEeXNKZElLV2JDQ3EzZE5qTm5PYXBkOGxIOGJldi02VWFVMS1Mc0I?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"GTC 2026 Outlook: How NVIDIA Is Redefining AI Infrastructure with LPX, CPO, and Rubin - semivision",2026-02-28T17:00:00+09:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxOV0x0Wk1iX3BPdE1TQ0hQYUJqZXBwNVh0X3NFQ1VQeVZyamtabDhQd0hUR2duLS1IU2ZDSkVlUjI4SVNONE1ncFNOZ1JheGRnYWQyLWxkYml2V2p1cDVadENVcU85RHpaeGdsdEMzOXlmLWY1QTIwVlh6ZGpNR2NWdEFmNUQycjFzZGc?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,NVIDIA: Co-Packaged Optics at a Crossroads: Narrow & Fast vs. Wide & Slow - semivision,2026-03-17T16:00:00+09:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxQTkxrdDNuY3o4MjNPZ016RTY5S193a0JNSDk5S0w4eEVTWXZyek1jcVdDdWpTdDQ1QjJWekpxWVplSzlDQ3lCZEFRWnJqVThtbURFR0ZoS19qbjdWd3JmWHRlcmR4VHdCTm5ISFY3RDhJMjdiZERBZlM1bjA2cnhNTjJ2aXVPVjBLQWc?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"Huang Shares Nvidia Roadmap Showing More Chips, NVL1152, Scale-Up CPO - HPCwire",2026-03-18T16:00:00+09:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxNbnBMVFNSZjJ1X2lnTDBEMmhlUk12NDBoVEV5MXVacW5NWWhYT1RCZUlIamptUmIwSmgyOXcxTXpPSTQ4dkwzVklOeGtqaGZRWVpjY1ByRHhGVk9OZHNpejNlbWRpa0JWRzlqX0p5TmFtLUxycDJmWTI4cTVmMXN4U05yUnVqQVdXLVBnS3BlX3ctN01NSGJtTGVkWmJWUjJBbUlzYVBReVBYLVpHa3pj?oc=5
2026-09-22,Broadcom Inc.,US,AVGO,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,362.6600036621094,1731204624322.4546,76.02935087255962,21.150556971929102,27.097917014767553,51.28082688029195,4.77,1.23,287.8048780487805,通常成長率,63887000000.0,51574000000.0,23.874432853763516,26075000000.0,14996000000.0,73.87970125366765,40.81425016043953,23126000000.0,5895000000.0,36.19828760154648,17.14659354566547,31.04786198563469,20.01919385796545,27537000000.0,26914000000.0,16178000000.0,65136000000.0,-48958000000.0,80.12596565467696,検出なし,0.7003805146283846,53.24947589098533,暫定良好,OK,84.2,OK,2026-09-22,2025-10-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Broadcom CPO: From concept to core competency - Broadcom,2025-05-19T16:00:00+09:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxPeEgzR3gxaTN1N1o3UnY3dUFoeXR2eWVKbUlDQ3JBeGtBY0E2eTBiNzlLMXpYNmY1MzY1Qld3SjUyMnpnODBvSnI4azIxaTVNOUtRMmx1cHU5UHB2dWpyN1BMQTBVeG5pWFpDQmZhMUdKNjJJNk04cms5by1ITk5UTndIMEJRLS1lQVBOSTFBSzR4cGNEWjJ5WXpxSkdzUEZCdUc5TmZ5WnpnbElYR0E?oc=5
2026-09-22,Broadcom Inc.,US,AVGO,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,362.6600036621094,1731204624322.4546,76.02935087255962,21.150556971929102,27.097917014767553,51.28082688029195,4.77,1.23,287.8048780487805,通常成長率,63887000000.0,51574000000.0,23.874432853763516,26075000000.0,14996000000.0,73.87970125366765,40.81425016043953,23126000000.0,5895000000.0,36.19828760154648,17.14659354566547,31.04786198563469,20.01919385796545,27537000000.0,26914000000.0,16178000000.0,65136000000.0,-48958000000.0,80.12596565467696,検出なし,0.7003805146283846,53.24947589098533,暫定良好,OK,84.2,OK,2026-09-22,2025-10-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,Broadcom’s CPO Strategy and Its Implications for the Future of Optical Interconnects - semivision,2025-06-04T16:00:00+09:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxQZ1hmdmZ1dzh1M0JBU0MweWdIdWRGdFZ3SzJ2WFh3M0dmeGtjenZ5MFFtVmhzSW5XRmpmbzQ0TmNmMWw5SVJ3UU92QVQ5VkVQWXFlN0I0WkhrRWd5RVhpc3hJY21mWnNoRmYwNUlxOElzbndXTTBjM0ppZWdOT01VSkFtNk43UFJiOGdnYQ?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,半導体,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,NVIDIA: AI-Powered Innovation: Driving The Next Wave of Semiconductor Breakthroughs - semivision,2025-05-16T16:00:00+09:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPZVFxRFo1ZG9Yd3ZScVhxY3VEcGloSXZDejdublZNM2JIWEZ2dWNwLVhKd3RrNENjcHEzZldkSXN1c3AtUGgzdEg3bWt0VWVmUDZXNzFYRnFzanZ3SHBBQW9mMnRXbkZKdVZyNnE3ZFlpX1U2LW1yeUtyWkhrVndsNERIQQ?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,TSMC COUPE × Metalens: Building the Key Optical Architecture for NVIDIA’s Next-Generation AI Interconnect - semivision,2025-11-28T17:00:00+09:00,https://news.google.com/rss/articles/CBMifkFVX3lxTE1pTHFsdEtHQ0ljMVNVWWN2WjJDbkF4Zk1oTjRFUXBiWjZmUF9jMEJ1QnEzbThEbDEwQWM1RW1raXgtMWhVdWZ0bXlYWFJuWjNyTHJRT2ExY2pVbTRqVTJMblRjNUQybGxlUTRvYV9VSlU0VVpQVXVwVk9HNFVoQQ?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,半導体,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,"NVIDIA Kicks Off the Next Generation of AI With Rubin — Six New Chips, One Incredible AI Supercomputer - NVIDIA Newsroom",2026-01-05T17:00:00+09:00,https://news.google.com/rss/articles/CBMidEFVX3lxTE1wVTdNYW04bUY5N2s2cWlUR25KZzZ3ZlFxdUZ2MWgwZGFmSUJqNGQxV3E5M0ktZDAzOGFkMGtSaThmSnBrc09jN1ZYakpjWDlabmdJcDYxTjV1LXpmVW16MkJ1NDNFNE9sOUYxVUR0UUtWdzdE?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Could Nvidia's Revolutionary Optical Switch Transform AI Data Centers Forever? - IEEE Spectrum,2025-03-25T16:00:00+09:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5fdGhrQ3BCaXM1VjZxdjJ6b2twODlPQkVjR1dlWVhPUUh3eTlOcUdhX2pBdWYxNjJIaWJuQlEwNTRsUVUyeC1UR1prWXYyNkpaeTlXSEFxYw?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,光通信,テーマ関連,10,,,,8.4,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,84.2,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Nvidia backs copper in next-gen interconnects amid CPO push - SDxCentral,2026-03-19T16:00:00+09:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxQZDZZZGdNUHJYeTZFMXA1UHZCM2VkSmRNT1dzbWVnQzRtRXJRUEZjV3FYVUtWMTlBS2w1N3hfWXdEVmNDZzd6LTNGQ1NrUGUxMnRWMncyck5Rem9pMkNGejI5T1dpeW9YRGJPR1Bya0w4QmhxcDFKMTA3Uk9kQ2Y0dEFHWU9EczJualdCajJyM1R2cExwNV9VMjVFOVlkRTMxbVVDY1NtX0UzTThKVVdhNkRn?oc=5
2026-09-22,"Marvell Technology, Inc.",US,MRVL,大型,関与候補,0.74,光通信,テーマ関連,10,,,,7.9,257.3800048828125,231308597682.14612,83.83713514098127,15.240541510460384,28.226954052930726,51.425194431945485,3.07,-1.02,,赤字→黒字転換,8194600000.0,5767300000.0,42.08728521145078,1338400000.0,-366400000.0,,16.3327069045469,2670100000.0,-885000000.0,32.58365264930564,16.88785170173639,19.25409404587639,7.126410325271662,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,33.4789354505046,検出なし,0.0932473367965294,7.817589576547232,暫定良好,OK,78.9,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,財務データ未取得,From Custom SRAM to Optical SerDes: How Marvell Builds the Data Highways for AI Chips - semivision,2025-07-09T16:00:00+09:00,https://news.google.com/rss/articles/CBMigAFBVV95cUxNMUVwVXE1M1d4TERKUmQ3ZnBwTXhiWWtya3BnSl92ZDZrNEJmVmtUTlVpbW9NaFNJeGlXR3dNLXAzUldwRHpzdGh5NWQ5RDBUYjl3b3V6dmItUy0xR3NESzFDRnVwTjFkVFRpV19RWEpUYjJEMWo4V1lYTGVSRVFRRw?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,AIデータセンター,大企業との提携,28,,,,7.3,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Nvidia and Marvell expand AI infrastructure ecosystem with NVLink Fusion partnership - eenewseurope.com,2026-04-01T16:00:00+09:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOTjlVcWZBRFRPaDNpdzl1Qk94MEdCSkZlZXVsZE55SGRBWkRCWFFBV01SNmtQelFJM2dWWm96N3UtOUx3MmxLTUdpOGl6WkJjSVg1a3YwdGYtczF1QTJPOU1HNjBQalNZYmdPdVJpS0xPbnM4N2JLbG1QU1l1MjZkMEloVmM4QzVMM1V2SXhJR1JVYUUtajZUSnB2WW1QellOVGJURXRrZDZpaS1sbi1RY3JySEloTXNv?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,光通信,大企業との提携,28,,,,7.3,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Behind NVIDIA's Partnership with Corning: Surge in Optical Connectivity Demand for AI Data Centers on the Horizon - Moomoo,2026-05-06T16:00:00+09:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxOVV9qbk95YzdYbl9YX29mLWpYNFRiM1dKVlpkcHZEa2pfTXFneUs4MHJ0MUlxY3F5MnRNSHdkUXFsTmtaandyME4zRnJ4d0FIdUVDS2x3NlFsNFFhSWFzV1VTWlhJQ2podHItT3R6VEpDOXpKX25GQlVWV3k1aHhabUJBb2Z5aTJKMUxuT3pjSUJPZlQ4SnluLXRXWkhReU15SUhoRGhodUFFQmJrTUdfNmZR?oc=5
2026-09-22,未特定,,,NA,複数候補・要確認,0.45,未分類,大企業との提携,24,,,,6.3,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,Optics Sector Quick Take: Nvidia's Partnership with Corning; Lumentum and Coherent's Earnings Summary - Moomoo,2026-05-08T16:00:00+09:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxNdnF5cF96dzlta0gxSWx5bG54OE5Ed09ORXZqLVhtU0p4bUtxRVc4ZEprWlNBSXZnLUNfRkViNlBJVjJwTW9oalNEVWR1M1dINXRwcmpXWVdUMjIwamgxVzVFaFJDRjBLMkJ0MXFRZ3lUTk5SdUItSDZTMnFuX05OM1prUERkYjN4cEFic2pBYi1Fak1OTVk3ZnBVUVFrV0NOZ19mVXFldlBkdmxUTFF1Ni1BRHZnZzgtTVE3bw?oc=5
2026-09-22,未特定,,,NA,未特定,0.0,未分類,大企業との提携,24,,,,6.3,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,NA,,,未判定,CHECK_REQUIRED,0.0,未取得,,,,Google News RSS; Yahoo chart,財務データ未取得,企業未特定,POET: Recent Production Orders And Deepening Partnerships Make It A Compelling Strong Buy - Seeking Alpha,2026-04-22T16:00:00+09:00,https://news.google.com/rss/articles/CBMipwFBVV95cUxPY2d4ckhjM2M1N1pfaTd1X2VjeElsRlAtbi1DSnV6ZkFTYWtMNXJVRjVIVm1WVFBTRFI3dHEzaG5hWkNQTG5kbW5DQVh6a05fTDNUTFBYVGs1VGVpMWlJcm9aVkVpRHY2dTlfRDYxWm9LZlF6MEpfVkxTWHlvaUNaYkVYWkc0T2lTM0pad3pOUEVGZmZiclYwSWNsb3pxWUxIY3dtcW8tSQ?oc=5
2026-09-22,NVIDIA Corporation,US,NVDA,大型,関与候補,0.74,未分類,テーマ関連,6,-0.06662335798259811,-4.636703798012565,-6.306624941058214,6.0,227.3800048828125,5490544977905.273,46.40408262914541,35.13343657169661,25.42648805631836,37.6267985078399,4.9,2.94,66.66666666666667,通常成長率,215938000000.0,130497000000.0,65.47353579009479,130387000000.0,81453000000.0,60.076363055995486,60.38168363141272,120067000000.0,72880000000.0,55.60253406070261,6.4718976300197495,101.4850815653791,104.6318140841013,102718000000.0,96676000000.0,62556000000.0,11040000000.0,51516000000.0,7.018748450344262,Other Non Operating Income Expenses,0.2286920524379435,10.612244897959183,一時要因あり・要確認,OK,100.0,OK,2026-09-22,2026-01-31,直近年次決算ベース（株価のみ最新）,Google News RSS; Yahoo Finance/yfinance,OK,利益品質:一時要因あり・要確認,Nvidia Is Looking to Own Another Layer of the AI Ecosystem - 24/7 Wall St.,2026-08-15T16:00:00+09:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxNbmhFbmQ3WE5MQXQ1cmtwendpMXVmdnlVSGpGZkR5WFBKVVRxOXNJRWxLZmRTMFJZZnVRazI5RnI2YkRxM2tMNWI4dHZVS3dRVG1lVzFKbUNOTENuazB2SzZQQ1M2VGJkOTRESWV3aTFUWnF5UGJhUU16UUplZTgzX3VqR05BMHpyV3lObDFabHE3Yk9xdnRkWlBIRk5IbnliU2J3Qw?oc=5
